"path","lines","language","area","size_band","review_action"
"desktop/macos/Sources/NexusDesktop/Sidecar/SidecarLogPipe.swift","72","swift","desktop","normal","no-size-signal"
"web/src/features/settings/settings-system-section.tsx","117","tsx","frontend","normal","no-size-signal"
"web/src/shared/ui/tabs.tsx","71","tsx","frontend","normal","no-size-signal"
"web/src/shared/ui/badge.tsx","71","tsx","frontend","normal","no-size-signal"
"web/src/hooks/ui/clipboard.ts","71","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skills-view-model.ts","71","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skills-header.tsx","71","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/scheduled/dialog/scheduled-task-dialog-options.ts","71","ts","frontend","normal","no-size-signal"
"internal/service/dm/service_title.go","71","go","service","normal","no-size-signal"
"internal/protocol/model_automation_schedule.go","71","go","protocol","normal","no-size-signal"
"internal/protocol/model_automation_report.go","71","go","protocol","normal","no-size-signal"
"internal/message/processor_tool_result.go","71","go","other","normal","no-size-signal"
"internal/handler/shared/sender_websocket.go","71","go","handler","normal","no-size-signal"
"internal/infra/logx/handler_pretty.go","71","go","other","normal","no-size-signal"
"internal/app/server/goal_interrupt_test.go","71","go","other","normal","no-size-signal"
"web/src/shared/ui/state-block.tsx","70","tsx","frontend","normal","no-size-signal"
"internal/workspace/memory/engine_item.go","70","go","other","normal","no-size-signal"
"internal/storage/automation/repository_event.go","70","go","automation","normal","no-size-signal"
"internal/service/workspace/service_test_helpers_test.go","70","go","service","normal","no-size-signal"
"internal/service/conversation/dispatcher.go","70","go","service","normal","no-size-signal"
"internal/protocol/typescript_event.go","70","go","protocol","normal","no-size-signal"
"internal/connectors/providers/registry.go","70","go","connectors","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Bridge/DesktopBridgeScript.swift","70","swift","desktop","normal","no-size-signal"
"internal/storage/workspace/store_input_queue_replay.go","69","go","storage","normal","no-size-signal"
"internal/storage/workspace/store_agent_history_model.go","69","go","storage","normal","no-size-signal"
"internal/service/imagegen/service_image_extract.go","69","go","service","normal","no-size-signal"
"internal/service/dm/service_guidance_input.go","69","go","service","normal","no-size-signal"
"internal/runtime/mcp/goal/tool/create_goal.go","69","go","goal","normal","no-size-signal"
"internal/chat/room/visible_context.go","69","go","other","normal","no-size-signal"
"internal/storage/workspace/store_input_queue_order.go","68","go","storage","normal","no-size-signal"
"internal/storage/workspace/store_input_queue_file.go","68","go","storage","normal","no-size-signal"
"internal/protocol/model_session_key_test.go","68","go","protocol","normal","no-size-signal"
"internal/connectors/feishudocx/model_document.go","68","go","connectors","normal","no-size-signal"
"internal/app/server/builder_imagegen_mcp_test.go","68","go","other","normal","no-size-signal"
"web/src/features/conversation/shared/use-conversation-snapshot-reporter.ts","68","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-item-stats.ts","68","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skills-catalog-grid.tsx","67","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/scheduled/pickers/picker-popover.tsx","67","tsx","frontend","normal","no-size-signal"
"internal/service/channels/service_login_store.go","67","go","im-channel","normal","no-size-signal"
"internal/handler/handlertest/test_support.go","67","go","handler","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/code-shell.tsx","66","tsx","frontend","normal","no-size-signal"
"internal/service/channels/service_control_helpers_test.go","66","go","im-channel","normal","no-size-signal"
"internal/service/workspace/upload_dedupe_test.go","66","go","service","normal","no-size-signal"
"internal/service/goal/service_objective.go","66","go","goal","normal","no-size-signal"
"internal/protocol/model_room_directed_message_test.go","66","go","protocol","normal","no-size-signal"
"internal/infra/logx/handler_multi.go","66","go","other","normal","no-size-signal"
"web/src/types/conversation/goal.ts","65","ts","frontend","normal","no-size-signal"
"web/src/features/settings/settings-panel-ui.tsx","65","tsx","frontend","normal","no-size-signal"
"web/src/shared/ui/badge-styles.ts","65","ts","frontend","normal","no-size-signal"
"internal/service/provider/service.go","65","go","service","normal","no-size-signal"
"internal/service/goal/state_machine.go","65","go","goal","normal","no-size-signal"
"internal/runtime/mcp/goal/server_test.go","65","go","goal","normal","no-size-signal"
"internal/connectors/providers/linkedin.go","65","go","connectors","normal","no-size-signal"
"internal/connectors/credentials/codec.go","65","go","connectors","normal","no-size-signal"
"internal/chat/dm/session.go","65","go","other","normal","no-size-signal"
"internal/chat/dm/messages.go","65","go","other","normal","no-size-signal"
"web/src/features/conversation/room/group/chat/room-goal-model.ts","64","ts","frontend","normal","no-size-signal"
"web/src/features/capability/scheduled/dialog/scheduled-task-dialog-types.ts","64","ts","frontend","normal","no-size-signal"
"internal/workspace/memory/engine_message.go","64","go","other","normal","no-size-signal"
"internal/version/model_info.go","64","go","other","normal","no-size-signal"
"internal/service/conversation/titlegen/preview.go","64","go","service","normal","no-size-signal"
"internal/service/channels/router_lifecycle.go","64","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/sdktool/tool.go","64","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/semantic/delivery_defaults.go","64","go","automation","normal","no-size-signal"
"internal/service/automation/service_delivery_helpers_test.go","56","go","automation","normal","no-size-signal"
"internal/runtime/executor_round_model.go","64","go","runtime","normal","no-size-signal"
"internal/handler/goal/handlers_appserver.go","64","go","handler","normal","no-size-signal"
"internal/connectors/providers/twitter.go","64","go","connectors","normal","no-size-signal"
"internal/automation/schedule_test.go","64","go","automation","normal","no-size-signal"
"internal/app/server/dm_external_reply.go","64","go","other","normal","no-size-signal"
"web/src/types/generated/protocol.ts","63","ts","frontend","normal","no-size-signal"
"web/src/types/app/launcher.ts","63","ts","frontend","normal","no-size-signal"
"internal/service/provider/service_store_view.go","63","go","service","normal","no-size-signal"
"internal/handler/websocket/handler_dispatch.go","63","go","handler","normal","no-size-signal"
"internal/service/channels/model_channel.go","63","go","im-channel","normal","no-size-signal"
"internal/service/auth/service_cookie.go","63","go","service","normal","no-size-signal"
"internal/protocol/model_agent.go","63","go","protocol","normal","no-size-signal"
"internal/message/factory_guidance.go","63","go","other","normal","no-size-signal"
"internal/chat/room/events.go","63","go","other","normal","no-size-signal"
"web/src/features/launcher/launcher-tour.ts","62","ts","frontend","normal","no-size-signal"
"internal/storage/workspace/history_order.go","62","go","storage","normal","no-size-signal"
"internal/runtime/provider/provider_test.go","62","go","runtime","normal","no-size-signal"
"internal/protocol/model_room_directed_message.go","62","go","protocol","normal","no-size-signal"
"internal/infra/logx/context.go","62","go","other","normal","no-size-signal"
"internal/infra/appfs/config_dir.go","62","go","other","normal","no-size-signal"
"internal/connectors/providers/instagram.go","62","go","connectors","normal","no-size-signal"
"internal/cli/command_launcher.go","62","go","entrypoint","normal","no-size-signal"
"internal/automation/heartbeat_prompt_test.go","62","go","automation","normal","no-size-signal"
"web/src/shared/ui/list-action.tsx","61","tsx","frontend","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/status.go","61","go","automation","normal","no-size-signal"
"internal/handler/websocket/live_workspace.go","61","go","handler","normal","no-size-signal"
"internal/app/server/goal_interrupt.go","61","go","other","normal","no-size-signal"
"web/src/types/conversation/ask-user-question.ts","60","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/workspace/controls/workspace-action-bar.tsx","60","tsx","frontend","normal","no-size-signal"
"web/src/shared/ui/list-action-styles.ts","60","ts","frontend","normal","no-size-signal"
"internal/workspace/memory/engine_util.go","60","go","other","normal","no-size-signal"
"internal/service/sessionresume/policy_test.go","60","go","service","normal","no-size-signal"
"internal/runtime/mcp/connectors/server_test.go","60","go","connectors","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/report.go","60","go","automation","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/history.go","60","go","automation","normal","no-size-signal"
"internal/runtime/diagnostics_env.go","60","go","runtime","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/thinking-block.tsx","59","tsx","frontend","normal","no-size-signal"
"internal/service/session/service_runtime.go","59","go","service","normal","no-size-signal"
"internal/runtime/manager_mcp.go","59","go","runtime","normal","no-size-signal"
"internal/protocol/model_agent_private_domain.go","59","go","protocol","normal","no-size-signal"
"internal/message/processor_api_error.go","59","go","other","normal","no-size-signal"
"internal/cli/command_automation_task_delivery.go","59","go","entrypoint","normal","no-size-signal"
"web/src/types/memory/memory.ts","58","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/choice.tsx","58","tsx","frontend","normal","no-size-signal"
"web/src/lib/api/agent-private-domain-api.ts","58","ts","frontend","normal","no-size-signal"
"internal/service/workspace/service.go","58","go","service","normal","no-size-signal"
"internal/service/room/execution_runtime_options.go","58","go","service","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/semantic/defaults_test.go","58","go","automation","normal","no-size-signal"
"internal/app/server/builder_goal_mcp.go","58","go","other","normal","no-size-signal"
"web/src/types/agent/private-domain.ts","57","ts","frontend","normal","no-size-signal"
"web/src/features/memory/memory-ui.tsx","57","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/markdown-fence.ts","57","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/room/group/chat/group-chat-error-boundary.tsx","57","tsx","frontend","normal","no-size-signal"
"internal/storage/auth/model_auth.go","57","go","storage","normal","no-size-signal"
"internal/service/channels/transport/client_test.go","57","go","im-channel","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Errors.swift","57","swift","desktop","normal","no-size-signal"
"internal/service/room/execution_runtime_session.go","56","go","service","normal","no-size-signal"
"internal/service/agent/service_skills.go","56","go","service","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/arg.go","56","go","runtime","normal","no-size-signal"
"internal/runtime/guidance_test.go","56","go","runtime","normal","no-size-signal"
"internal/handler/launcher/handlers.go","56","go","handler","normal","no-size-signal"
"internal/cli/command_memory_scope.go","56","go","entrypoint","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Window/DesktopWindowSurface.swift","56","swift","desktop","normal","no-size-signal"
"web/src/shared/ui/sidebar/sidebar-empty-guide.tsx","55","tsx","frontend","normal","no-size-signal"
"web/src/hooks/agent/use-conversation-stream-buffer.ts","55","ts","frontend","normal","no-size-signal"
"internal/service/room/slot_input.go","55","go","service","normal","no-size-signal"
"internal/storage/workspace/store_agent_history_overlay_test.go","55","go","storage","normal","no-size-signal"
"internal/service/channels/adapters/personal_weixin_util.go","55","go","im-channel","normal","no-size-signal"
"internal/infra/authctx/context.go","55","go","other","normal","no-size-signal"
"internal/connectors/feishudocx/client_drive.go","55","go","connectors","normal","no-size-signal"
"internal/automation/runtime_state.go","55","go","automation","normal","no-size-signal"
"internal/automation/execution_sink_test.go","55","go","automation","normal","no-size-signal"
"internal/app/server/builder_automation_mcp.go","55","go","other","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/lazy-mermaid-view.tsx","54","tsx","frontend","normal","no-size-signal"
"tools/protocol-tsgen/main.go","54","go","other","normal","no-size-signal"
"internal/runtime/clientopts/options_runtime_profile.go","54","go","runtime","normal","no-size-signal"
"internal/app/server/builder_room_mcp.go","54","go","other","normal","no-size-signal"
"web/src/shared/ui/state-block-styles.ts","53","ts","frontend","normal","no-size-signal"
"internal/storage/provider/model_provider.go","53","go","storage","normal","no-size-signal"
"internal/service/workspace/manager_live_diff.go","53","go","service","normal","no-size-signal"
"internal/service/skills/service_workspace.go","53","go","service","normal","no-size-signal"
"internal/service/room/service_query.go","62","go","service","normal","no-size-signal"
"internal/service/room/input_queue_util.go","53","go","service","normal","no-size-signal"
"internal/service/agent/paths_workspace.go","53","go","service","normal","no-size-signal"
"web/src/types/settings/preferences.ts","52","ts","frontend","normal","no-size-signal"
"web/src/store/workspace-files.ts","52","ts","frontend","normal","no-size-signal"
"internal/cli/command_skill_agent.go","52","go","entrypoint","normal","no-size-signal"
"internal/service/channels/service_control.go","52","go","im-channel","normal","no-size-signal"
"internal/cli/command_memory_test.go","52","go","entrypoint","normal","no-size-signal"
"web/src/shared/ui/meta-grid.tsx","51","tsx","frontend","normal","no-size-signal"
"internal/storage/skills/model_skill.go","51","go","storage","normal","no-size-signal"
"internal/service/automation/permission_scheduled.go","51","go","automation","normal","no-size-signal"
"internal/cli/command_memory.go","51","go","entrypoint","normal","no-size-signal"
"internal/workspace/memory/repository_context.go","51","go","other","normal","no-size-signal"
"internal/runtime/debug_message.go","51","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/automation/contract/contract.go","51","go","automation","normal","no-size-signal"
"internal/protocol/model_session_message.go","51","go","protocol","normal","no-size-signal"
"internal/service/session/service.go","51","go","service","normal","no-size-signal"
"web/src/shared/ui/checkbox-row.tsx","50","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/code-block.tsx","50","tsx","frontend","normal","no-size-signal"
"internal/storage/agentrepo/model_agent.go","50","go","storage","normal","no-size-signal"
"internal/service/workspace/service_reveal.go","50","go","service","normal","no-size-signal"
"internal/service/room/chat_title.go","50","go","service","normal","no-size-signal"
"internal/service/nxsruntime/service_test.go","50","go","service","normal","no-size-signal"
"internal/service/goal/errors.go","50","go","goal","normal","no-size-signal"
"internal/service/dm/service_broadcast.go","50","go","service","normal","no-size-signal"
"internal/service/channels/message/migration.go","50","go","im-channel","normal","no-size-signal"
"internal/handler/auth/profile_test.go","50","go","handler","normal","no-size-signal"
"internal/app/server/channel_external_session.go","50","go","other","normal","no-size-signal"
"web/src/shared/ui/skeleton.tsx","49","tsx","frontend","normal","no-size-signal"
"web/src/features/settings/settings-onboarding-row.tsx","49","tsx","frontend","normal","no-size-signal"
"internal/storage/workspace/history_normalize.go","49","go","storage","normal","no-size-signal"
"internal/storage/goal/value_sql.go","49","go","goal","normal","no-size-signal"
"internal/service/channels/transport/client.go","49","go","im-channel","normal","no-size-signal"
"internal/chat/room/visible_directed.go","49","go","other","normal","no-size-signal"
"internal/chat/room/mapper.go","49","go","other","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Runtime/DesktopPaths.swift","49","swift","desktop","normal","no-size-signal"
"web/src/shared/ui/workspace/surface/workspace-surface-scaffold.tsx","48","tsx","frontend","normal","no-size-signal"
"web/src/shared/ui/feedback/loading-orb.tsx","48","tsx","frontend","normal","no-size-signal"
"web/src/features/launcher/launcher-console-types.ts","48","ts","frontend","normal","no-size-signal"
"internal/storage/auth/repository_state.go","48","go","storage","normal","no-size-signal"
"web/src/hooks/ui/use-copy-to-clipboard.ts","47","ts","frontend","normal","no-size-signal"
"internal/service/goal/runtime_usage_accumulator_test.go","47","go","goal","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/generate.go","47","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/render/render_test.go","47","go","automation","normal","no-size-signal"
"internal/app/server/builder_imagegen_mcp.go","47","go","other","normal","no-size-signal"
"web/src/types/capability/heartbeat.ts","46","ts","frontend","normal","no-size-signal"
"web/src/types/app/workspace-live.ts","46","ts","frontend","normal","no-size-signal"
"web/src/app/router/route-paths.ts","46","ts","frontend","normal","no-size-signal"
"internal/storage/automation/repository_retry.go","46","go","automation","normal","no-size-signal"
"internal/service/workspace/model_live.go","46","go","service","normal","no-size-signal"
"internal/service/room/chat_agent_directory.go","46","go","service","normal","no-size-signal"
"internal/service/agent/service_ready.go","46","go","service","normal","no-size-signal"
"internal/service/agent/service.go","46","go","service","normal","no-size-signal"
"internal/runtime/provider/provider.go","46","go","runtime","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Sidecar/SidecarRuntimeConfig.swift","46","swift","desktop","normal","no-size-signal"
"web/src/shared/ui/workspace/frame/workspace-empty-state.tsx","45","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connector-icons.ts","45","ts","frontend","normal","no-size-signal"
"internal/service/provider/service_model_sanitize.go","45","go","service","normal","no-size-signal"
"internal/infra/logx/handler_pretty_test.go","45","go","other","normal","no-size-signal"
"internal/connectors/feishudocx/model_wiki.go","45","go","connectors","normal","no-size-signal"
"internal/app/server/websocket.go","45","go","other","normal","no-size-signal"
"web/src/features/conversation/shared/composer-styles.ts","44","ts","frontend","normal","no-size-signal"
"internal/storage/database_test.go","44","go","storage","normal","no-size-signal"
"internal/service/room/execution_usage.go","44","go","service","normal","no-size-signal"
"internal/service/channels/adapters/test_helper_test.go","44","go","im-channel","normal","no-size-signal"
"internal/automation/session.go","44","go","automation","normal","no-size-signal"
"internal/app/server/builder_goal_mcp_test.go","44","go","other","normal","no-size-signal"
"web/src/types/system/websocket.ts","43","ts","frontend","normal","no-size-signal"
"web/src/store/conversation/index.ts","43","ts","frontend","normal","no-size-signal"
"web/src/shared/theme/theme-provider.tsx","43","tsx","frontend","normal","no-size-signal"
"internal/service/auth/service_token.go","43","go","service","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/inspect.go","43","go","automation","normal","no-size-signal"
"internal/protocol/model_delivery_policy.go","43","go","protocol","normal","no-size-signal"
"internal/handler/room/handlers_test.go","43","go","handler","normal","no-size-signal"
"internal/app/server/builder_room_mcp_test.go","80","go","other","normal","no-size-signal"
"web/src/shared/ui/feedback/feedback-banner-stack.tsx","42","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/operation/operation-types.ts","42","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connectors-search-bar.tsx","42","tsx","frontend","normal","no-size-signal"
"internal/service/session/service_model.go","42","go","service","normal","no-size-signal"
"internal/service/room/guidance_message.go","42","go","service","normal","no-size-signal"
"internal/runtime/mcp/room/tool/scope.go","42","go","runtime","normal","no-size-signal"
"web/src/types/settings/app-update.ts","41","ts","frontend","normal","no-size-signal"
"web/src/lib/api/launcher-api.ts","41","ts","frontend","normal","no-size-signal"
"web/eslint.config.mjs","41","js","frontend","normal","no-size-signal"
"skills/memory-manager/scripts/error-detector.sh","41","shell","other","normal","no-size-signal"
"internal/service/provider/service_model_codec.go","41","go","service","normal","no-size-signal"
"internal/service/imagegen/model_imagegen.go","41","go","service","normal","no-size-signal"
"internal/service/dm/service_attachments.go","41","go","service","normal","no-size-signal"
"internal/service/channels/contract/util.go","41","go","im-channel","normal","no-size-signal"
"internal/service/channels/adapters/support.go","41","go","im-channel","normal","no-size-signal"
"internal/runtime/goal_usage_test.go","41","go","runtime","normal","no-size-signal"
"internal/connectors/feishudocx/target_document.go","41","go","connectors","normal","no-size-signal"
"internal/protocol/model_chat_attachment_test.go","41","go","protocol","normal","no-size-signal"
"internal/infra/syslimit/limit_unix.go","41","go","other","normal","no-size-signal"
"internal/infra/authctx/model_auth.go","41","go","other","normal","no-size-signal"
"internal/workspace/memory/repository.go","41","go","other","normal","no-size-signal"
"internal/connectors/feishudocx/model_bitable.go","40","go","connectors","normal","no-size-signal"
"internal/service/channels/adapters/telegram_model.go","40","go","im-channel","normal","no-size-signal"
"internal/service/channels/adapters/telegram_ingress_envelope_test.go","40","go","im-channel","normal","no-size-signal"
"web/src/features/capability/channels/channel-ui-model.tsx","40","tsx","frontend","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Lifecycle/SingleInstanceGuard.swift","40","swift","desktop","normal","no-size-signal"
"web/src/lib/uuid.ts","39","ts","frontend","normal","no-size-signal"
"web/src/features/capability/scheduled/pickers/picker-styles.ts","39","ts","frontend","normal","no-size-signal"
"internal/storage/jsoncodec/codec_json.go","39","go","storage","normal","no-size-signal"
"internal/service/room/input_queue_broadcast.go","39","go","service","normal","no-size-signal"
"internal/service/conversation/model_conversation.go","39","go","service","normal","no-size-signal"
"internal/protocol/model_room_request.go","39","go","protocol","normal","no-size-signal"
"internal/cli/flag_int_pointer.go","39","go","entrypoint","normal","no-size-signal"
"internal/chat/dm/mapper.go","39","go","other","normal","no-size-signal"
"internal/automation/heartbeat_delivery.go","39","go","automation","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Hotkey/GlobalShortcutPreferences.swift","39","swift","desktop","normal","no-size-signal"
"web/src/shared/ui/feedback/lottie-player.tsx","38","tsx","frontend","normal","no-size-signal"
"web/src/features/settings/settings-options.ts","38","ts","frontend","normal","no-size-signal"
"internal/runtime/mcp/room/contract/contract.go","38","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/list.go","38","go","connectors","normal","no-size-signal"
"internal/runtime/input_options_test.go","38","go","runtime","normal","no-size-signal"
"internal/chat/room/no_reply.go","38","go","other","normal","no-size-signal"
"internal/chat/room/guidance.go","38","go","other","normal","no-size-signal"
"web/src/features/capability/connectors/connectors-view-model.ts","37","ts","frontend","normal","no-size-signal"
"internal/app/server/realtime_invalidation.go","37","go","other","normal","no-size-signal"
"internal/runtime/mcp/goal/tool/schema.go","37","go","goal","normal","no-size-signal"
"internal/handler/websocket/handler_error_test.go","37","go","handler","normal","no-size-signal"
"internal/handler/websocket/handler_connection.go","37","go","handler","normal","no-size-signal"
"web/src/shared/ui/workspace/controls/workspace-search-input.tsx","36","tsx","frontend","normal","no-size-signal"
"web/src/shared/i18n/i18n-context.ts","36","ts","frontend","normal","no-size-signal"
"internal/service/room/service_attachment_upload.go","36","go","service","normal","no-size-signal"
"internal/service/automation/service_observability.go","36","go","automation","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/URL/DesktopExternalURLPolicy.swift","36","swift","desktop","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Sidecar/SidecarPortAllocator.swift","36","swift","desktop","normal","no-size-signal"
"web/src/shared/ui/layout/app-loading-screen.tsx","35","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/scheduled/scheduled-formatters.ts","35","ts","frontend","normal","no-size-signal"
"internal/service/workspace/service_model.go","35","go","service","normal","no-size-signal"
"web/src/types/index.ts","34","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/tabs-styles.ts","34","ts","frontend","normal","no-size-signal"
"web/src/shared/auth/auth-context.ts","34","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/streaming-code-block.tsx","34","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/editor/conversation-resize-handle.tsx","34","tsx","frontend","normal","no-size-signal"
"web/src/app/router/desktop-settings-router.tsx","34","tsx","frontend","normal","no-size-signal"
"web/src/app/router/desktop-oauth-callback-router.tsx","34","tsx","frontend","normal","no-size-signal"
"internal/storage/workspace/store_agent_history_util.go","34","go","storage","normal","no-size-signal"
"internal/storage/usage/model_usage.go","34","go","storage","normal","no-size-signal"
"internal/service/imagegen/service_config.go","34","go","service","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/events.go","34","go","automation","normal","no-size-signal"
"internal/automation/heartbeat_delivery_test.go","34","go","automation","normal","no-size-signal"
"web/src/features/capability/channels/pairing-options.ts","33","ts","frontend","normal","no-size-signal"
"internal/storage/provider/repository.go","33","go","storage","normal","no-size-signal"
"internal/runtime/mcp/goal/tool/get_current.go","33","go","goal","normal","no-size-signal"
"internal/chat/room/visible_value.go","33","go","other","normal","no-size-signal"
"internal/chat/room/public_mention.go","33","go","other","normal","no-size-signal"
".github/monitor/status.sh","33","shell","other","normal","no-size-signal"
"web/src/shared/ui/workspace/frame/workspace-entry-page.tsx","32","tsx","frontend","normal","no-size-signal"
"web/src/lib/conversation/direct-room-navigation.ts","32","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/scroll-to-latest-button.tsx","32","tsx","frontend","normal","no-size-signal"
"internal/service/skills/marketplace_search_filter.go","32","go","service","normal","no-size-signal"
"internal/workspace/memory/engine_render.go","32","go","other","normal","no-size-signal"
"internal/service/goal/service_preview.go","32","go","goal","normal","no-size-signal"
"internal/service/auth/context.go","32","go","service","normal","no-size-signal"
"web/src/pages/placeholder/placeholder-page.tsx","31","tsx","frontend","normal","no-size-signal"
"web/src/lib/api/capability-api.ts","31","ts","frontend","normal","no-size-signal"
"internal/storage/provider/repository_dialect.go","31","go","storage","normal","no-size-signal"
"internal/service/room/round_mapper.go","31","go","service","normal","no-size-signal"
"internal/service/goal/service_context.go","31","go","goal","normal","no-size-signal"
"internal/service/conversation/titlegen/request.go","39","go","service","normal","no-size-signal"
"internal/service/conversation/titlegen/contract.go","31","go","service","normal","no-size-signal"
"internal/service/connectors/service.go","31","go","connectors","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/scope.go","31","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/registry.go","31","go","connectors","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/runs.go","31","go","automation","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/recover.go","31","go","automation","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/delete.go","31","go","automation","normal","no-size-signal"
"internal/connectors/feishudocx/model_sheet.go","31","go","connectors","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/WebView/WebViewConfigurationFactory.swift","31","swift","desktop","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/EntryPoint.swift","31","swift","desktop","normal","no-size-signal"
"web/src/shared/ui/workspace/controls/workspace-status-badge.tsx","30","tsx","frontend","normal","no-size-signal"
"web/src/lib/storage/browser-storage.ts","30","ts","frontend","normal","no-size-signal"
"web/src/hooks/ui/use-prefers-reduced-motion.ts","30","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/provider-unavailable-banner.tsx","30","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/operation/operation-preview.ts","30","ts","frontend","normal","no-size-signal"
"internal/service/workspace/initializer_util.go","30","go","service","normal","no-size-signal"
"internal/service/usage/model_usage.go","30","go","service","normal","no-size-signal"
"internal/storage/auth/repository.go","30","go","storage","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/run.go","30","go","automation","normal","no-size-signal"
"internal/handler/workspace/handlers_test.go","30","go","handler","normal","no-size-signal"
"internal/handler/websocket/handler_values.go","30","go","handler","normal","no-size-signal"
"web/src/hooks/conversation/use-session-loader.ts","29","ts","frontend","normal","no-size-signal"
"web/src/app/router/desktop-entry-layout.tsx","29","tsx","frontend","normal","no-size-signal"
"internal/storage/auth/repository_value.go","29","go","storage","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/registry.go","29","go","automation","normal","no-size-signal"
"internal/runtime/diagnostics_env_test.go","29","go","runtime","normal","no-size-signal"
"web/src/lib/workspace-file-action.ts","28","ts","frontend","normal","no-size-signal"
"web/src/lib/conversation/room-conversation-delete.ts","28","ts","frontend","normal","no-size-signal"
"web/src/features/contacts/contacts-directory-helpers.ts","28","ts","frontend","normal","no-size-signal"
"internal/service/agent/service_prompt.go","28","go","service","normal","no-size-signal"
"web/src/hooks/settings/use-default-chat-delivery-policy.ts","27","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/timeline-rounds.ts","27","ts","frontend","normal","no-size-signal"
"internal/service/channels/ingress_delivery_target.go","27","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/connectors/contract/contract.go","27","go","connectors","normal","no-size-signal"
"internal/automation/actor_context.go","27","go","automation","normal","no-size-signal"
"web/src/shared/ui/workspace/frame/workspace-page-frame.tsx","26","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/workspace-file-artifact-utils.ts","26","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skill-state-pill.tsx","26","tsx","frontend","normal","no-size-signal"
"internal/service/room/goal_context.go","26","go","service","normal","no-size-signal"
"internal/service/dm/goal_context.go","26","go","service","normal","no-size-signal"
"internal/service/channels/adapters/dingtalk_util.go","26","go","im-channel","normal","no-size-signal"
"internal/message/codes_permission_error.go","26","go","other","normal","no-size-signal"
"web/src/shared/ui/layout/app-layout.tsx","25","tsx","frontend","normal","no-size-signal"
"web/src/features/settings/provider-settings/provider-settings-capability-switch.tsx","25","tsx","frontend","normal","no-size-signal"
